FILE			 PrfOR	 PrfSF	 PrfTF	 RFXctr	 RFYctr	 RFDiam	 GrType	 0Hz_freq	 2Hz_freq	 2Hz/0Hz	
m60726c1r2.htb	   0.0	  0.03	 2.000	  5.00	 -10.00	 40.00	   0.0	 1062.2996	 43.4950	 0.0409	
m60726c1r2.htb	   0.0	  0.03	 2.000	  5.00	 -10.00	 40.00	   1.0	 575.3539	 48.6831	 0.0846	
m60726c2r2.htb	   0.0	  0.03	 2.000	  5.00	 -5.00	 40.00	   0.0	 1419.9738	 87.0777	 0.0613	
m60726c2r2.htb	   0.0	  0.03	 2.000	  5.00	 -5.00	 40.00	   1.0	 683.3010	 34.4763	 0.0505	
m60726c3r2.htb	   0.0	  0.03	 2.000	  0.00	 -5.00	 40.00	   0.0	 1192.1255	 143.7244	 0.1206	
m60726c3r2.htb	   0.0	  0.03	 2.000	  0.00	 -5.00	 40.00	   1.0	 560.8988	 65.2902	 0.1164	
m60726c4r2.htb	   0.0	  0.03	 2.000	  3.00	 -5.00	 40.00	   0.0	 811.1100	 41.1816	 0.0508	
m60726c4r2.htb	   0.0	  0.03	 2.000	  3.00	 -5.00	 40.00	   1.0	 382.0093	 14.7969	 0.0387	
m60726c5r2.htb	   0.0	  0.03	 2.000	 -5.00	  0.00	 40.00	   0.0	 666.9426	 45.2693	 0.0679	
m60726c5r2.htb	   0.0	  0.03	 2.000	 -5.00	  0.00	 40.00	   1.0	 305.8001	 15.9915	 0.0523	
m60726c6r2.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   0.0	 495.2363	 72.2918	 0.1460	
m60726c6r2.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   1.0	 222.3500	 57.5971	 0.2590	
m60727c1r2.htb	   0.0	  0.03	 2.000	  0.00	 -5.00	 40.00	   0.0	 1663.6258	 188.8647	 0.1135	
m60727c1r2.htb	   0.0	  0.03	 2.000	  0.00	 -5.00	 40.00	   1.0	 882.0732	 91.7582	 0.1040	
m60727c2r2.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   0.0	 133.4123	 19.8652	 0.1489	
m60727c2r2.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   1.0	 75.4789	 5.7471	 0.0761	
m60801c2r2.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   0.0	 890.7193	 32.4920	 0.0365	
m60801c2r2.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   1.0	 442.5740	 38.4324	 0.0868	
m60801c3r2.htb	   0.0	  0.03	 2.000	  0.00	 -10.00	 40.00	   0.0	 1372.2427	 168.2896	 0.1226	
m60801c3r2.htb	   0.0	  0.03	 2.000	  0.00	 -10.00	 40.00	   1.0	 748.0399	 112.7308	 0.1507	
m60803c1r2.htb	   0.0	  0.03	 2.000	  8.00	 -5.00	 40.00	   0.0	 769.7289	 79.6490	 0.1035	
m60803c1r2.htb	   0.0	  0.03	 2.000	  8.00	 -5.00	 40.00	   1.0	 319.0525	 24.8440	 0.0779	
m60803c3r2.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   0.0	 560.2885	 109.6323	 0.1957	
m60803c3r2.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   1.0	 269.3895	 44.4800	 0.1651	
m60803c4r2.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   0.0	 1091.4390	 208.9663	 0.1915	
m60803c4r2.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   1.0	 517.1594	 47.5483	 0.0919	
m60808c1r2.htb	   0.0	  0.03	 2.000	  5.00	 -10.00	 40.00	   0.0	 295.2646	 65.0911	 0.2205	
m60808c1r2.htb	   0.0	  0.03	 2.000	  5.00	 -10.00	 40.00	   1.0	 160.1658	 55.5316	 0.3467	
m60808c2r2.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   0.0	 861.8211	 192.6571	 0.2235	
m60808c2r2.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	   1.0	 357.5731	 74.6983	 0.2089	
m60809c1r2.htb	   0.0	  0.03	 2.000	  0.00	 -5.00	 40.00	   0.0	 792.6971	 140.9513	 0.1778	
m60809c1r2.htb	   0.0	  0.03	 2.000	  0.00	 -5.00	 40.00	   1.0	 415.9685	 73.5589	 0.1768	
m60809c2r2.htb	   0.0	  0.03	 2.000	  0.00	 -5.00	 40.00	   0.0	 416.3562	 88.0900	 0.2116	
m60809c2r2.htb	   0.0	  0.03	 2.000	  0.00	 -5.00	 40.00	   1.0	 252.4116	 25.0116	 0.0991	
m60809c3r2.htb	   0.0	  0.03	 2.000	  5.00	  0.00	 40.00	   0.0	 654.8478	 133.5942	 0.2040	
m60809c3r2.htb	   0.0	  0.03	 2.000	  5.00	  0.00	 40.00	   1.0	 300.9489	 30.1799	 0.1003	
m60809c4r2.htb	   0.0	  0.03	 2.000	 10.00	  2.00	 40.00	   0.0	 647.2902	 136.2750	 0.2105	
