FILE			 PrfOR	 PrfSF	 PrfTF	 RFXctr	 RFYctr	 RFDiam	 GrType	 Spont	 SI		 AnovaP	 SDI		 VarTerm	 MaxX 	 MinX 	 RsqMn	 PMean	 RsqRaw	 Praw		 ErfChi2	 ErfChiP	 DiffErfChi2	 DiffErfChiP	 Ke		 a		 Ki		 b+a		 DC_off		
m60419c1r6.htb	 360.0	  0.03	 2.000	 10.00	  5.00	 50.00	   1.0	 5.4726	  0.00	 0.0000	  0.54	  0.53	 64.000	 1.00000000	 0.456	  0.000	  0.46	  0.00	  0.1841	 0.9960	 0.18415192		 0.9120	 8.86266519	 42.4405	 0.39829031	 45.87	  5.84	 
m60419c2r6.htb	  25.0	  0.03	 2.000	 10.00	 -10.00	 40.00	   0.0	 10.1493	  0.00	 0.0001	  0.50	  0.59	 64.000	 1.00000000	 0.332	  0.000	  0.33	  0.00	  0.2064	 0.9950	 0.20636442		 0.9020	 8.77079581	 17.7949	 1.62084886	 17.80	  7.06	 
m60419c2r6.htb	  25.0	  0.03	 2.000	 10.00	 -10.00	 40.00	   1.0	 10.1493	  0.00	 0.0002	  0.46	  0.48	 64.000	 1.00000000	 0.333	  0.000	  0.33	  0.00	  0.0210	 0.9999	 0.02071668		 0.9897	 8.53872534	 27.3381	 2.44932981	 29.02	  8.75	 
m60420c2r5.htb	   0.0	  0.03	 2.000	  5.00	  0.00	 40.00	   0.0	 23.3831	  0.06	 0.0008	  0.67	  0.42	 64.000	 1.00000000	 0.772	  0.000	  0.77	  0.00	  8.0392	 0.0902	 7.64055767		 0.0219	 29.29071193	 17.2450	 11.54504538	 32.38	 15.44	 
m60420c2r5.htb	   0.0	  0.03	 2.000	  5.00	  0.00	 40.00	   1.0	 23.3831	  0.08	 0.0086	  0.62	  0.59	 64.000	 1.00000000	 0.696	  0.000	  0.70	  0.00	  1.5422	 0.6726	 1.15316961		    NaN	 147.89877201	 21.0118	 131.25212032	 23.01	 15.04	 
m60424c1r6.htb	   0.0	  0.03	 2.000	 -10.00	 -10.00	 40.00	   0.0	 0.1244	  0.00	 0.0000	  0.82	  0.49	 64.000	 1.00000000	 0.875	  0.000	  0.87	  0.00	 48.2469	 0.0000	 48.24792756		    NaN	 28.41105123	 64.3908	 0.00007188	 68.63	 -2.01	 
m60424c1r6.htb	   0.0	  0.03	 2.000	 -10.00	 -10.00	 40.00	   1.0	 0.1244	  0.00	 0.0000	  0.88	  0.31	 64.000	 1.00000000	 0.870	  0.000	  0.87	  0.00	 144.9283	 0.0000	 144.91480746		    NaN	 30.75681751	 63.2801	 2.46307900	 66.82	 -2.00	 
m60424c2r6.htb	  90.0	  0.03	 2.000	  8.00	 -8.00	 40.00	   0.0	 0.6841	  0.00	 0.0000	  0.83	  0.48	 64.000	 1.00000000	 0.952	  0.000	  0.95	  0.00	  0.7002	 0.9513	 0.70124641		 0.7042	 29.44450447	 30.7141	 2.21528799	 33.72	 -1.88	 
m60424c2r6.htb	  90.0	  0.03	 2.000	  8.00	 -8.00	 40.00	   1.0	 0.6841	  0.09	 0.0000	  0.85	  0.44	 64.000	 1.00000000	 0.965	  0.000	  0.96	  0.00	  1.1213	 0.8909	 0.43020488		 0.8065	 105.51046655	 54.9322	 138.05970149	 142.75	 -2.07	 
m60515c4r6.htb	   0.0	  0.03	 2.000	 -10.00	 10.00	 40.00	   0.0	 0.9950	  0.00	 0.0000	  0.63	  0.42	 64.000	 1.00000000	 0.674	  0.000	  0.67	  0.00	  0.2652	 0.9919	 0.26522168		 0.8758	 5.79906611	 26.5870	 0.05321428	 27.63	  0.86	 
