FILE			 PrfOR	 PrfSF	 PrfTF	 RFXctr	 RFYctr	 RFDiam	 GrType	 MaxLoc	 MaxRsp	 MinLoc	 MinRsp	 Spont	 SFMI		 AnovaP	 SFDI  	 VarTerm	 MaxX 	 MinX 	 SFHWHM	 SFHW25	 SFHW20	 SFHW15	 SFHW10	 RsqMn	 PMean	 RsqRaw	 Praw		 Chi2		 ChiP		 Brat		 Ampl		 Peak		 SD		 Offst		
m100414c3r3.htb	   0.0	  0.03	 2.000	  5.00	 -10.00	 40.00	   0.0	 0.1180	  2.07	 0.0100	  0.17	  0.20	 1.018	 0.00000484	 0.562	  0.379	  0.64	  0.01	  0.0490	  0.0740	  0.0810	  0.0900	  0.1010	 0.8625	 0.00250551	 0.3747	 0.00000005	 1.2522	 0.53468321	  0.17	  1.91	 0.1185	 0.2670	 0.0100	
m100414c3r33.htb	   0.0	  0.03	 2.000	  5.00	 -10.00	 40.00	   0.0	 0.1200	  1.92	 0.0100	  0.20	  0.20	 0.997	 0.00003275	 0.526	  0.394	  0.64	  0.01	  0.0460	  0.0690	  0.0750	  0.0830	  0.0940	 0.8600	 0.00262494	 0.3218	 0.00000031	 0.9618	 0.61823912	  0.20	  1.72	 0.1204	 0.2482	 0.0100	
m61913c1r3.htb	  50.0	  0.03	 2.000	 10.00	 10.00	 40.00	   0.0	 0.0220	  2.84	 0.6400	  0.67	  0.95	 1.147	 0.00278981	 0.448	  0.578	  0.64	  0.01	  0.0260	  0.0440	  0.0500	  0.0570	  0.0680	 0.9385	 0.00032567	 0.2486	 0.00001118	 0.0424	 0.97901262	  0.67	  2.17	 0.0217	 0.6515	 0.0001	
m61913c2r3.htb	  75.0	  0.03	 2.000	 10.00	 10.00	 40.00	   0.0	 0.0430	  3.05	 0.6400	  0.54	  1.00	 1.238	 0.00000187	 0.525	  0.513	  0.64	  0.01	  0.0900	  0.1610	  0.1840	  0.2160	  0.2600	 0.7790	 0.00850509	 0.3377	 0.00000013	 0.7428	 0.68977203	  0.51	  2.54	 0.0426	 0.8492	 0.0100	
m62713c1r3.htb	 180.0	  0.03	 2.000	  0.00	 -10.00	 40.00	   0.0	 0.0100	  5.12	 0.6400	  2.91	  3.08	 1.091	 0.11197812	 0.344	  0.590	  0.64	  0.01	  0.0350	  0.0710	  0.0850	  0.1040	  0.1350	 0.8821	 0.00169444	 0.1295	 0.00221187	 0.1525	 0.92656436	  2.90	  2.22	 0.0100	 1.2467	 0.0001	
m61913c2r3.htb	  75.0	  0.03	 2.000	 10.00	 10.00	 40.00	   0.0	 0.0430	  3.05	 0.6400	  0.54	  1.00	 1.238	 0.00000187	 0.525	  0.513	  0.64	  0.01	  0.0900	  0.1610	  0.1840	  0.2160	  0.2600	 0.7790	 0.00850509	 0.3377	 0.00000013	 0.7428	 0.68977200	  0.51	  2.54	 0.0426	 0.8492	 0.0100	
m61913c2r3.htb	  75.0	  0.03	 2.000	 10.00	 10.00	 40.00	   0.0	 0.0430	  3.05	 0.6400	  0.54	  1.00	 1.238	 0.00000187	 0.525	  0.513	  0.64	  0.01	  0.0900	  0.1610	  0.1840	  0.2160	  0.2600	 0.7790	 0.00850509	 0.3377	 0.00000013	 0.7428	 0.68977199	  0.51	  2.54	 0.0426	 0.8492	 0.0100	
m61913c1r3.htb	  50.0	  0.03	 2.000	 10.00	 10.00	 40.00	   0.0	 0.0220	  2.84	 0.6400	  0.67	  0.95	 1.147	 0.00278981	 0.448	  0.578	  0.64	  0.01	  0.0260	  0.0440	  0.0500	  0.0570	  0.0680	 0.9385	 0.00032568	 0.2486	 0.00001118	 0.0424	 0.97901261	  0.67	  2.17	 0.0217	 0.6515	 0.0001	
m61913c1r3.htb	  50.0	  0.03	 2.000	 10.00	 10.00	 40.00	   0.0	 0.0220	  2.84	 0.6400	  0.67	  0.95	 1.147	 0.00278981	 0.448	  0.578	  0.64	  0.01	  0.0260	  0.0440	  0.0500	  0.0570	  0.0680	 0.9385	 0.00032567	 0.2486	 0.00001118	 0.0424	 0.97901262	  0.67	  2.17	 0.0217	 0.6515	 0.0001	
m120913c1r33.htb	   0.0	  0.03	 2.000	 -5.00	 10.00	 40.00	   0.0	 0.0100	  2.72	 0.6400	  0.59	  0.44	 0.934	 0.00000000	 0.521	  0.457	  0.64	  0.01	  0.0190	  0.0300	  0.0330	  0.0370	  0.0440	 0.9745	 0.00003559	 0.4815	 0.00000000	 0.2043	 0.90289027	  0.59	  2.13	 0.0100	 0.5275	 0.0100	
m121415c1r30.htb	  60.0	  0.03	 2.000	  0.00	  0.00	 40.00	   0.0	 0.0280	  4.52	 0.6400	  1.86	  3.73	 3.386	 0.00147217	 0.414	  0.618	  0.64	  0.01	  0.0510	  0.0870	  0.0980	  0.1140	  0.1370	 0.8697	 0.00218505	 0.1771	 0.00001304	 0.2383	 0.88768024	  1.86	  2.65	 0.0277	 0.7117	 0.0100	
m121415c3r30.htb	   0.0	  0.03	 2.000	 -10.00	  5.00	 40.00	   0.0	 0.0250	  8.21	 0.6400	  0.86	  0.25	 0.923	 0.00000000	 0.691	  0.472	  0.64	  0.01	  0.0310	  0.0500	  0.0560	  0.0640	  0.0740	 0.9073	 0.00092003	 0.7072	 0.00000000	 1.9046	 0.38585213	  0.86	  7.35	 0.0247	 0.5274	 0.0100	
m121415c3r36.htb	   0.0	  0.03	 2.000	 -10.00	  5.00	 40.00	   0.0	 0.0240	  9.16	 0.6400	  1.36	  0.50	 0.900	 0.00000000	 0.552	  0.780	  0.64	  0.01	  0.0320	  0.0510	  0.0570	  0.0650	  0.0770	 0.9840	 0.00001099	 0.4862	 0.00000000	 0.6001	 0.74076462	  1.36	  7.79	 0.0236	 0.5487	 0.0100	
m120715c1r33.htbViS	  90.0	  0.03	 2.000	  5.00	  5.00	 40.00	   0.0	 0.0210	  4.50	 0.6400	  0.42	  0.19	 0.946	 0.01788032	 0.480	  0.996	  0.64	  0.01	  0.0410	  0.0700	  0.0800	  0.0930	  0.1120	 0.9038	 0.00100885	 0.2561	 0.00015155	 0.2259	 0.89317741	  0.42	  4.08	 0.0214	 0.7634	 0.0052	
m120715c1r33.htbV+L	  90.0	  0.03	 2.000	  5.00	  5.00	 40.00	   0.0	 0.0260	  2.92	 0.6400	  1.51	  0.19	 0.515	 0.87412452	 0.276	  0.700	  0.64	  0.01	  0.0230	  0.0350	  0.0390	  0.0430	  0.0500	 0.7106	 0.01721493	 0.0385	 0.17659805	 0.0603	 0.97029902	  1.51	  1.41	 0.0262	 0.3938	 0.0100	
