FILE		 q(1)	 q(2)	 q(3)	 q(4)	 spont	
m60418c1r7.htb	 14.15962 4.32314 205.05346 18.00000 10.74627
m60420c1r7.htb	 8.50940 4.40299 239.76578 177.47635 3.18408
m60421c1r7.htb	 3.96825 5.82090 -52.22059 146.22306 3.43284
m60421c2r7.htb	 3.97425 2.17471 321.99679 27.58493 1.64179
m60421c3r7.htb	 13.14677 4.26702 26.15468 25.22103 4.52736
m60424c3r7.htb	 11.59936 1.60799 227.05157 18.00000 1.24378
m60424c4r7.htb	 14.35455 3.65469 217.95991 18.00000 2.53731
m60424c5r7.htb	 9.60899 2.99740 99.70809 292.90649 3.13433
m60518c1r7.htb	 8.49673 2.79315 176.29859 26.76222 0.49751
m60519c1r7.htb	 8.44860 2.50529 316.72771 18.00000 3.33333
m60519c2r7.htb	 11.49265 3.35251 340.06358 100.01759 8.25871
m60519c4r7.htb	 18.14422 3.30917 189.75281 65.65743 7.16418
m60519c5r7.htb	 9.14836 4.10677 202.50928 103.45236 1.99005
m60519c6r7.htb	 11.29025 2.47874 269.06779 76.66567 3.03483
m60526c1r7.htb	 17.93743 6.50402 289.47687 18.00000 7.91045
m60526c2r7.htb	 19.55656 9.27221 285.04907 18.00000 4.07960
m60526c3r7.htb	 21.36313 0.00000 30.75438 144.84476 7.91045
m60526c4r7.htb	 19.27098 2.28583 -20.41044 18.00000 5.01339
m60526c5r7.htb	 3.67781 0.77126 227.81582 28.73979 2.38806
m60623c1r7.htb	 21.34100 2.58207 300.31227 62.30195 19.40299
m60623c2r7.htb	 6.57576 4.02985 -31.29706 133.57669 7.76119
m60626c1r7.htb	 15.53285 1.29096 312.03878 18.00000 3.74793
m60626c3r7.htb	 0.50875 1.85588 230.92663 19.76709 2.33831
m60628c3r7.htb	 11.12793 2.04060 255.68518 116.73945 7.51244
m60629c3r7.htb	 31.21131 1.48428 156.43411 131.80663 14.87562
m60629c4r7.htb	 16.50439 7.10159 198.00127 18.00000 2.53731
m60719c2r7.htb	 5.92591 0.60061 -45.00000 129.87829 4.02985
m60719c3r7.htb	 0.35881 0.19049 214.67770 18.00000 0.36484
m60720c1r7.htb	 9.86003 1.22165 310.98916 29.14046 2.13930
m60720c1r7.htb	 9.85999 1.22166 310.99225 29.14481 2.13930
m60720c1r7.htb	 9.86004 1.22154 310.99126 29.13956 2.13930
m60720c2r7.htb	 4.81487 1.97134 -25.64099 38.04730 1.35987
m60720c3r7.htb	 11.57145 2.17709 302.94523 25.39815 3.48259
m60721c4r7.htb	 5.77470 2.40385 222.34514 67.09417 2.68657
m60721c5r7.htb	 8.32503 0.93192 185.76375 28.55336 0.84577
m60801c1r7.htb	 1.17452 2.18905 297.98339 192.14390 0.92869
m60803c2r7.htb	 6.57081 3.28358 187.22948 168.29507 1.75788
m60804c1r7.htb	 6.83944 1.14875 8.04985 18.00000 0.54726
m60815c3r7.htb	 13.39685 4.84584 -17.65716 18.00000 11.14428
m60816c1r7.htb	 7.26327 4.54576 248.92011 18.00000 7.23051
m60816c2r7.htb	 21.96723 5.47980 160.10662 18.00000 4.72637
m60816c2r7.htb	 21.96723 5.47990 160.10677 18.00000 4.72637
m60816c3r7.htb	 11.93116 3.66399 193.48241 21.87119 10.89552
m60818c1r7.htb	 2.15822 0.72794 184.79396 23.23928 0.96186
m60818c2r7.htb	 26.57558 2.07995 -37.67569 77.57574 18.55721
m60818c3r7.htb	 5.81962 4.46893 369.34277 53.72219 1.74129
m60821c4r7.htb	 13.42771 3.31976 315.97483 24.61034 4.57711
m60821c5r7.htb	 15.52432 1.56593 -67.03382 60.94233 6.56716
m60824c4r7.htb	 19.93416 6.49254 29.30550 120.34329 8.40796
m60825c1r7.htb	 5.67465 2.23355 -1.00946 43.32515 4.24544
m60824c2r7.htb	 10.93748 1.52563 224.73310 75.99967 10.00000
m60824c1r7.htb	 14.66743 2.53997 20.19929 31.84598 3.78109
m60405c3r7.htb	 3.10301 2.23089 313.17999 21.87541 3.93035
m60713c1r7.htb	 0.13719 0.74837 32.07641 18.00000 0.00000
m60815c1r7.htb	 7.83143 0.73100 11.28527 18.00000 2.58706
m60724c6r7.htb	 9.42998 3.11313 263.55984 27.48676 7.41294
m60221c5r8.htb	 4.02295 3.54526 5.73202 18.00000 2.83582
m60824c1r7.htb	 14.66741 2.54001 20.19880 31.84632 3.78109
m60824c2r7.htb	 10.93841 1.52548 224.66682 75.88198 10.00000
m60824c3r7.htb	 9.30738 2.55653 83.62563 43.21670 5.27363
m61031c2r7.htb	 2.01007 0.98933 125.60042 23.14226 1.65837
m61031c2r7.htb	 2.01006 0.98930 125.60131 23.14450 1.65837
m60830c1r7.htb	 23.75932 0.96433 195.63173 104.15155 18.20896
m60830c2r7.htb	 17.75841 0.97489 268.28635 18.00000 14.27861
m60831c1r7.htb	 10.14636 5.18928 113.20067 18.00000 4.02985
m60830c1r7.htb	 23.74884 0.97569 194.18052 104.65171 18.20896
m60830c2r7.htb	 17.75839 0.97489 268.28793 18.00000 14.27861
m60831c1r7.htb	 10.14636 5.18929 113.20068 18.00000 4.02985
m60831c4r7.htb	 5.63959 3.24020 60.71662 18.00000 2.58706
m60901c4r7.htb	 10.25819 1.72314 322.84517 62.06811 2.08955
m60830c1r7.htb	 23.74276 0.98230 191.58693 104.61543 18.20896
m60830c2r7.htb	 17.75840 0.97492 268.28761 18.00000 14.27861
m60831c1r7.htb	 10.14635 5.18929 113.20067 18.00000 4.02985
m60831c4r7.htb	 5.63959 3.24023 60.71677 18.00000 2.58706
m60901c4r7.htb	 10.25819 1.72318 322.84450 62.06650 2.08955
m60907c1r7.htb	 4.57018 3.80179 30.96417 62.01714 3.23383
m60907c2r7.htb	 0.05040 0.27853 100.73589 32.54923 0.29851
m60907c3r7.htb	 8.95664 2.31806 218.26648 22.18136 7.26368
m61024c1r7.htb	 8.62248 9.66192 -30.76601 143.05357 8.45771
m60830c1r7.htb	 23.73697 0.98863 194.11667 105.48531 18.20896
m60830c2r7.htb	 17.75839 0.97476 268.29672 18.00000 14.27861
m60831c1r7.htb	 10.14635 5.18932 113.20057 18.00000 4.02985
m60831c4r7.htb	 5.63959 3.24018 60.71655 18.00000 2.58706
m60901c4r7.htb	 10.25820 1.72314 322.84134 62.06536 2.08955
m60907c1r7.htb	 4.57018 3.80175 30.96437 62.01714 3.23383
m60907c2r7.htb	 0.05039 0.27854 100.73607 32.54979 0.29851
m60907c3r7.htb	 8.95664 2.31819 218.26440 22.18000 7.26368
m61024c1r7.htb	 8.62245 9.66192 -30.76520 143.05415 8.45771
m60830c1r7.htb	 23.74058 0.98477 194.36911 105.23926 18.20896
m60830c2r7.htb	 17.75850 0.97503 268.29316 18.00000 14.27861
m60831c1r7.htb	 10.14636 5.18928 113.20067 18.00000 4.02985
m60831c4r7.htb	 5.63959 3.24018 60.71653 18.00000 2.58706
m60901c4r7.htb	 10.25820 1.72318 322.84851 62.06693 2.08955
m60907c1r7.htb	 4.57020 3.80176 30.96414 62.01639 3.23383
m60907c2r7.htb	 0.05039 0.27854 100.73543 32.54946 0.29851
m60907c3r7.htb	 8.95663 2.31817 218.26549 22.18053 7.26368
m61024c1r7.htb	 8.62245 9.66192 -30.76523 143.05388 8.45771
m61027c1r7.htb	 15.66803 11.19403 393.39603 304.76208 16.31841
m61027c2r7.htb	 7.65631 2.87126 332.25390 18.00000 6.71642
m61106c4r7.htb	 15.78942 2.55078 242.49970 34.87428 9.35323
m61106c4r7.htb	 15.78944 2.55079 242.50013 34.87363 9.35323
m61108c2r7.htb	 13.53527 4.73636 -3.33526 72.97788 5.94527
m60830c1r7.htb	 23.75640 0.96742 195.94459 104.43367 18.20896
m60830c2r7.htb	 17.75844 0.97479 268.28516 18.00000 14.27861
m60831c1r7.htb	 10.14635 5.18931 113.20070 18.00000 4.02985
m60831c4r7.htb	 5.63959 3.24020 60.71656 18.00000 2.58706
m60901c4r7.htb	 10.25819 1.72321 322.84810 62.06715 2.08955
m60907c1r7.htb	 4.57018 3.80177 30.96425 62.01722 3.23383
m60907c2r7.htb	 0.05040 0.27853 100.73558 32.54962 0.29851
m60907c3r7.htb	 8.95663 2.31815 218.26551 22.18051 7.26368
m61024c1r7.htb	 8.62245 9.66192 -30.76503 143.05398 8.45771
m61027c1r7.htb	 15.66810 11.19403 393.39737 304.75897 16.31841
m61027c2r7.htb	 7.65631 2.87124 332.25391 18.00000 6.71642
m61106c4r7.htb	 15.78947 2.55086 242.50152 34.87264 9.35323
