FILE		 q(1)	 q(2)	 q(3)	 q(4)	 spont	
m60117c1r8.htb	 8.38476 2.73092 112.91220 183.63540 6.76617
m60119c1r9.htb	 5.56798 2.36522 76.11500 52.40580 5.47264
m60119c2r6.htb	 11.99882 1.67267 42.77032 50.33525 8.25871
m60124c1r4.htb	 6.53598 3.98414 18.30471 18.00000 4.77612
m60124c2r7.htb	 0.60767 0.89552 17.68229 105.15011 2.08955
m60124c3r2.htb	 8.76122 1.71841 324.57504 18.95773 6.66667
m60124c4r8.htb	 2.56822 1.57916 -8.54826 48.44692 2.03980
m60124c5r6.htb	 10.74884 5.38086 199.87385 18.00000 8.35821
m60213c2r7.htb	 2.99770 1.11218 148.84202 18.00000 1.55887
m60213c3r4.htb	 5.45146 0.93960 186.28648 33.20081 4.52736
m60213c4r9.htb	 5.46525 1.63520 170.94675 18.00000 5.27363
m60220c1r8.htb	 4.33307 1.72510 116.77652 18.00000 1.79104
m60317c1r7.htb	 1.26696 0.55809 203.05167 34.61814 1.24378
m60112c1r1.htb	 9.95487 1.62643 272.35835 57.37994 4.44444
m60117c1r8.htb	 8.38278 2.73285 112.86242 183.77027 6.76617
m60119c1r9.htb	 5.56518 2.36427 76.18587 52.60748 5.47264
m60119c2r6.htb	 11.99898 1.67262 42.75035 50.32171 8.25871
m60124c1r4.htb	 6.53599 3.98407 18.30493 18.00000 4.77612
m60124c2r7.htb	 0.60766 0.89552 17.68264 105.15072 2.08955
m60124c3r2.htb	 8.76124 1.71884 324.58457 18.95028 6.66667
m60124c4r8.htb	 2.56822 1.57918 -8.54810 48.44732 2.03980
m60124c5r6.htb	 10.74884 5.38088 199.87395 18.00000 8.35821
m60213c2r7.htb	 2.99770 1.11216 148.84197 18.00000 1.55887
m60213c3r4.htb	 5.45149 0.93949 186.28442 33.20123 4.52736
m60213c4r9.htb	 5.46525 1.63521 170.94685 18.00000 5.27363
m60220c1r8.htb	 4.33306 1.72510 116.77651 18.00000 1.79104
m60317c1r7.htb	 1.26685 0.55817 203.06193 34.63701 1.24378
m60317c2r7.htb	 11.15273 1.41969 -2.23577 18.00000 10.00000
m60404c2r8.htb	 5.26510 4.25373 53.61309 197.63435 5.92040
m60407c1r7.htb	 6.38513 1.50562 236.13137 56.71772 6.81592
m60407c2r7.htb	 8.69424 1.02723 294.98248 94.59000 7.01493
m60407c3r8.htb	 8.81232 3.86916 268.01071 48.28809 5.47264
m60407c4r8.htb	 3.52202 1.01824 330.08968 18.00000 2.65340
m60407c5r8.htb	 2.89849 1.55808 32.46846 18.00000 2.33831
m60413c4r8.htb	 1.94410 3.50746 278.65535 183.17623 0.94527
m60413c5r6.htb	 3.14552 3.26810 -21.10681 18.00000 1.86567
m60413c5r7.htb	 5.25022 1.86597 49.04881 89.08512 3.88060
m60414c2r8.htb	 5.14841 2.53731 235.86558 181.32030 4.27861
m60418c1r7.htb	 14.15962 4.32312 205.05349 18.00000 10.74627
m60420c1r7.htb	 8.50941 4.40299 239.76559 177.47584 3.18408
m60421c1r7.htb	 3.96825 5.82090 -52.22058 146.22304 3.43284
m60421c2r7.htb	 3.97425 2.17472 321.99701 27.58497 1.64179
m60421c3r7.htb	 13.14679 4.26728 26.15402 25.21911 4.52736
m60424c3r7.htb	 11.59935 1.60796 227.05175 18.00000 1.24378
m60424c4r7.htb	 14.35455 3.65475 217.95911 18.00000 2.53731
m60424c5r7.htb	 8.42323 4.17953 103.65761 348.12823 3.13433
m60112c1r1.htb	 9.95487 1.62641 272.35698 57.38036 4.44444
m60117c1r8.htb	 8.38128 2.73426 112.88054 183.84509 6.76617
m60119c1r9.htb	 5.55627 2.36187 76.38141 53.24742 5.47264
m60119c2r6.htb	 11.99898 1.67262 42.75227 50.32185 8.25871
m60124c1r4.htb	 6.53599 3.98408 18.30489 18.00000 4.77612
m60124c2r7.htb	 0.60766 0.89552 17.68296 105.15205 2.08955
m60124c3r2.htb	 8.76124 1.71847 324.57579 18.95561 6.66667
m60124c4r8.htb	 2.56825 1.57912 -8.54838 48.44717 2.03980
m60124c5r6.htb	 10.74884 5.38083 199.87382 18.00000 8.35821
m60213c2r7.htb	 2.99769 1.11218 148.84147 18.00000 1.55887
m60213c3r4.htb	 5.45149 0.93955 186.28582 33.20110 4.52736
m60213c4r9.htb	 5.46525 1.63517 170.94725 18.00000 5.27363
m60220c1r8.htb	 4.33306 1.72512 116.77651 18.00000 1.79104
m60317c1r7.htb	 1.26691 0.55820 203.04597 34.60921 1.24378
m60317c2r7.htb	 11.15273 1.41970 -2.23583 18.00000 10.00000
m60404c2r8.htb	 5.26511 4.25373 53.61121 197.63191 5.92040
m60407c1r7.htb	 6.38513 1.50559 236.13197 56.71838 6.81592
m60407c2r7.htb	 8.69374 1.02787 294.96339 94.62422 7.01493
m60407c3r8.htb	 8.81234 3.86920 268.00958 48.28780 5.47264
m60407c4r8.htb	 3.52203 1.01834 330.09257 18.00000 2.65340
m60407c5r8.htb	 2.89849 1.55804 32.46905 18.00000 2.33831
m60413c4r8.htb	 1.94410 3.50746 278.65589 183.17798 0.94527
m60413c5r6.htb	 3.14553 3.26809 -21.10687 18.00000 1.86567
m60413c5r7.htb	 5.25023 1.86598 49.05058 89.08491 3.88060
m60414c2r8.htb	 5.14841 2.53731 235.87383 181.32543 4.27861
m60418c1r7.htb	 14.15963 4.32312 205.05344 18.00000 10.74627
m60420c1r7.htb	 8.50943 4.40299 239.76481 177.47474 3.18408
m60421c1r7.htb	 3.96826 5.82090 -52.22100 146.22276 3.43284
m60421c2r7.htb	 3.97425 2.17473 321.99692 27.58454 1.64179
m60421c3r7.htb	 13.14678 4.26688 26.15523 25.22180 4.52736
m60424c3r7.htb	 11.59936 1.60797 227.05193 18.00000 1.24378
m60424c4r7.htb	 14.35455 3.65473 217.95936 18.00000 2.53731
m60424c5r7.htb	 8.95108 3.65215 102.69205 324.38526 3.13433
m21144c1r3.htb	 2.74643 0.75962 44.72802 18.00000 0.85809
m60110c1r6.htb	 2.10276 0.84577 -20.69430 22.87445 1.59204
m60110c2r7.htb	 14.52487 2.75873 109.34046 105.83887 8.00995
m60117c2r7.htb	 19.75662 5.57605 95.00888 30.76747 13.88060
m21144c1r3.htb	 2.74643 0.75962 44.72825 18.00000 0.85809
m60110c1r6.htb	 2.10240 0.84577 -20.71347 22.93570 1.59204
