FILE			 PrfOR	 PrfSF	 PrfTF	 RFXctr	 RFYctr	 RFDiam	 BaseRate	 Amp		 x_width	 y_width	 x_ctr	 y_ctr	 rfplot_x_ctr	 rfplot_y_ctr	 axpect_ratio	
m61115c4r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	  9.91	 11.90	 30.00	 21.70	  5.30	 -4.15	  0.00		  0.00		 
m61116c1r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	  3.18	 -6.05	 14.95	  3.07	 21.80	 25.66	  0.00		  0.00		 
m61121c1r1.htb	 180.0	  0.03	 2.000	  0.00	  0.00	 40.00	  0.07	 10.72	 16.31	 11.78	 -0.80	 -3.89	  0.00		  0.00		 
m61122c1r1.htb	 180.0	  0.03	 2.000	  0.00	  0.00	 40.00	  0.09	  5.10	 21.40	 10.59	 -6.62	 -5.36	  0.00		  0.00		 
m61122c2r1.htb	 180.0	  0.03	 2.000	  0.00	  0.00	 40.00	  1.49	  3.71	 24.10	  6.91	  0.69	 -18.06	  0.00		  0.00		 
m61122c3r1.htb	  60.0	  0.03	 2.000	  0.00	  0.00	 40.00	  2.01	  6.90	 14.99	 13.96	 -3.63	  0.11	  0.00		  0.00		 
m61122c4r1.htb	  60.0	  0.03	 2.000	  0.00	  0.00	 40.00	  7.40	 11.32	 21.24	 17.32	 -3.60	 -3.89	  0.00		  0.00		 
m61127c1r1.htb	 180.0	  0.03	 2.000	  0.00	  0.00	 40.00	  0.07	  9.93	  7.04	  6.63	  4.31	 -6.58	  0.00		  0.00		 
m61127c2r1.htb	 180.0	  0.03	 2.000	  0.00	  0.00	 40.00	  2.16	  3.25	 22.09	 12.88	  1.63	 -2.26	  0.00		  0.00		 
m61127c3r1.htb	  30.0	  0.03	 2.000	  0.00	  0.00	 40.00	  1.79	 20.00	 10.57	 10.44	  4.94	 -1.69	  0.00		  0.00		 
m61127c4r1.htb	  90.0	  0.03	 2.000	  0.00	  0.00	 40.00	  2.71	 23.72	 14.37	 11.94	  2.00	 -4.06	  0.00		  0.00		 
m61128c1r1.htb	 180.0	  0.03	 2.000	  0.00	  0.00	 40.00	  1.00	 10.52	 11.10	  8.39	  8.62	 -1.49	  0.00		  0.00		 
m61128c2r1.htb	 180.0	  0.03	 2.000	  0.00	  0.00	 40.00	  9.12	 35.30	 13.47	 10.79	  3.15	  0.30	  0.00		  0.00		 
m61128c3r1.htb	 180.0	  0.03	 2.000	  0.00	  0.00	 40.00	  7.21	 19.39	 19.32	 13.49	  1.64	 -4.37	  0.00		  0.00		 
m61128c4r1.htb	 180.0	  0.03	 2.000	  0.00	  0.00	 40.00	  2.98	 13.56	 15.81	 13.54	 -4.33	 -9.97	  0.00		  0.00		 
