FILE			 PrfOR	 PrfSF	 PrfTF	 RFXctr	 RFYctr	 RFDiam	 BaseRate	 Amp		 x_width	 y_width	 x_ctr	 y_ctr	 rfplot_x_ctr	 rfplot_y_ctr	 axpect_ratio	
m70412c3r1.htb	 180.0	  0.03	 2.000	  0.00	  0.00	 40.00	  4.01	 -0.14	 13.07	 11.48	 27.22	 29.98	  0.00		  0.00		 
m70417c1r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	  0.78	  4.27	 22.53	 24.87	 -3.12	 -14.09	  0.00		  0.00		 
m70417c2r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 50.00	  9.69	 17.37	 30.34	 21.71	 14.86	 -10.86	  0.00		  0.00		 
m70417c3r1.htb	   0.0	  0.03	 8.000	  0.00	  0.00	 40.00	  1.27	  1.74	 18.26	 36.84	  5.10	 -30.00	  0.00		  0.00		 
m70418c1r1.htb	   0.0	  0.03	 4.000	  0.00	  0.00	 40.00	  1.95	 -1.69	 120.00	  8.15	 30.00	 20.82	  0.00		  0.00		 
m70418c2r1.htb	   0.0	  0.03	 4.000	  0.00	  0.00	 40.00	  1.44	  5.27	 39.68	 16.68	 10.49	 -11.14	  0.00		  0.00		 
m70418c3r1.htb	   0.0	  0.03	 4.000	  0.00	  0.00	 40.00	  3.16	  3.14	 69.23	 23.45	 16.67	 -11.36	  0.00		  0.00		 
m70419c1r1.htb	   0.0	  0.03	 4.000	  0.00	  0.00	 40.00	  2.64	 13.49	 27.26	 25.58	  5.47	 -7.91	  0.00		  0.00		 
m70419c2r1.htb	   0.0	  0.03	 4.000	  0.00	  0.00	 40.00	  8.21	 26.64	 35.84	 29.07	  1.32	 -14.21	  0.00		  0.00		 
m70419c4r1.htb	   0.0	  0.03	 4.000	  0.00	  0.00	 40.00	  3.60	  6.73	 30.13	 44.32	 11.44	 -30.00	  0.00		  0.00		 
m70508c1r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	  0.28	  2.02	 27.17	 26.50	 -3.17	 -9.47	  0.00		  0.00		 
m70508c2r1.htb	  90.0	  0.03	 2.000	  0.00	  0.00	 40.00	  9.51	 -4.83	 21.99	  8.21	 -11.72	 20.05	  0.00		  0.00		 
m70522c2r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	  0.81	  1.10	 22.56	  9.42	 20.16	 -2.26	  0.00		  0.00		 
m70522c1r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	  2.51	 -4.67	 28.01	  3.16	 -3.83	 26.36	  0.00		  0.00		 
m70522c3r1.htb	   0.0	  0.03	 2.000	  0.00	  0.00	 40.00	  0.95	  1.26	 21.35	 11.77	 -9.28	  2.59	  0.00		  0.00		 
